Date,Scrip,Open,High,Low,Close,Volume
20240109,CITYGENINS,48.8,48.8,47,47,17680
20240109,CLICL,53,58,51.3,57,279975
20240109,CNATEX,10.2,10.2,10.2,10.2,8
20240109,CONFIDCEM,89,89,89,89,2
20240109,CONTININS,41.6,41.8,41,41.2,276393
20240109,CROWNCEMNT,76.9,77.9,75.1,75.1,12802
20240109,CRYSTALINS,99,99,93.9,93.9,96691
20240109,CVOPRL,167.2,167.3,166,166.3,39451
20240109,DACCADYE,13.2,13.4,13.2,13.3,238552
20240109,DAFODILCOM,82.9,82.9,79.6,82.2,31660
20240109,DBH,56.7,56.7,56.7,56.7,419
20240109,DBH1STMF,6.9,6.9,6.9,6.9,141868
20240109,DELTALIFE,136.5,136.5,136.5,136.5,1000
20240109,DELTASPINN,8.5,8.5,8.5,8.5,238951
20240109,DESHBANDHU,36.5,37.1,36.1,36.7,267533
20240109,DGIC,35.1,35.3,34.4,34.5,137653
20240109,DHAKABANK,12.5,12.5,12.5,12.5,145960
20240109,DHAKAINS,52.8,52.8,52.2,52.6,8325
20240109,DOMINAGE,16.2,16.4,16.2,16.4,240210
20240109,DUTCHBANGL,59.1,62,59.1,60.3,170977
20240109,EASTERNINS,72.6,72.8,71,71.4,216687
20240109,EASTLAND,25.4,25.4,25.1,25.2,25970
20240109,EASTRNLUB,1550.1,1555,1546.5,1554.9,877
20240109,EBL,29.9,29.9,29.4,29.4,724424
20240109,EHL,89.4,89.7,87.5,88.8,331764
20240109,EIL,36.3,36.7,36.1,36.2,255538
20240109,EMERALDOIL,74,74.6,72.1,72.4,484946
20240109,ETL,12,12.9,12,12.9,4963783
20240109,EXIMBANK,10.4,10.4,10.4,10.4,16670
20240109,FAREASTLIF,75,75,75,75,3
20240109,FASFIN,5.8,5.8,5.5,5.5,470246
20240109,FBFIF,5,5.1,5,5,701388
20240109,FEDERALINS,25.7,25.7,25,25.1,20565
20240109,FEKDIL,17.2,17.2,17.2,17.2,1920
20240109,FINEFOODS,136.8,136.8,130.1,131,80876
20240109,FIRSTFIN,5.6,5.6,5.5,5.5,95761
20240109,FIRSTSBANK,8.9,8.9,8.9,8.9,6307
20240109,FUWANGCER,18.8,19.3,18.6,19,1325571
20240109,FUWANGFOOD,29.2,29.8,28.9,29.2,1668043
20240109,GBBPOWER,15.1,15.1,15.1,15.1,1
20240109,GEMINISEA,320.7,321.1,316.4,316.4,100941
20240109,GENEXIL,67.4,67.7,66.5,66.9,151010
20240109,GENNEXT,6.1,6.1,6,6.1,292187
20240109,GHAIL,17.5,17.5,17.5,17.5,1845
20240109,GIB,8.6,8.6,8.6,8.6,7402
20240109,GLDNJMF,14.5,14.6,13.7,13.9,2010055
20240109,GLOBALINS,34,34.2,33.7,33.8,31633
20240109,GP,286.6,286.6,286.6,286.6,5751
20240109,GPHISPAT,42.7,42.7,42.7,42.7,107
20240109,GQBALLPEN,126.5,129.6,125,126.1,31823
20240109,GRAMEENS2,15.2,15.2,15.2,15.2,1000
20240109,GREENDELT,67,67,66,66.2,16905
20240109,HEIDELBCEM,234.3,240.8,234.3,238.9,28495
20240109,HFL,17.5,17.5,17.5,17.5,36321
20240109,HRTEX,115.9,115.9,115.9,115.9,75
20240109,HWAWELLTEX,49.1,50.2,49.1,50,16358
20240109,IBNSINA,286.6,286.6,286.6,286.6,114
20240109,IBP,17.2,18.3,17.1,18.2,1145491
20240109,ICB,85.5,85.5,85.5,85.5,10
20240109,ICB3RDNRB,6.5,6.5,6.5,6.5,3476
20240109,ICBAGRANI1,9.2,9.2,9.2,9.2,1000
20240109,ICBAMCL2ND,8.7,8.7,8.7,8.7,6285
20240109,ICBEPMF1S1,7.1,7.4,7.1,7.1,318963
20240109,ICBIBANK,5.4,5.4,5.4,5.4,19
20240109,ICBSONALI1,8,8.3,7.9,7.9,346512
20240109,ICICL,32.3,32.3,31.8,31.9,173782
20240109,IFIC,11.2,11.2,11.2,11.2,44338
20240109,IFILISLMF1,7.5,7.7,6.9,7.1,2367275
20240109,ILFSL,6.1,6.1,5.7,5.8,546757
20240109,IMAMBUTTON,174.6,174.6,162.1,163,6517
20240109,INTECH,25,25,24.6,24.6,19189
20240109,INTRACO,43,43.8,42.4,42.8,2697031
20240109,ISLAMIBANK,32.6,32.6,32.6,32.6,11
20240109,ISLAMICFIN,19.7,19.7,19.7,19.7,5
20240109,ISLAMIINS,47.2,47.4,47.2,47.4,6755
20240109,ISNLTD,50.8,52.4,50.8,51.8,27059
20240109,ITC,37.8,37.8,37.3,37.4,212041
20240109,JAMUNABANK,21.3,21.3,20.9,21,713583
20240109,JAMUNAOIL,167.8,168.4,167.8,168.4,2107
20240109,JANATAINS,33.5,34.5,33.5,33.8,62931
20240109,JHRML,70.3,71.8,70.3,70.5,138981
20240109,JUTESPINN,316,316,315.4,315.4,301
20240109,KARNAPHULI,37.4,37.5,36.7,37.2,160172
20240109,KAY&QUE,259,259,248,250.5,28199
20240109,KBPPWBIL,120.1,124.4,120.1,124,292594
20240109,KEYACOSMET,6.4,6.4,6.4,6.4,467
20240109,KOHINOOR,431.6,432,426.1,427.3,15991
20240109,KPCL,26.6,26.6,26.6,26.6,100
20240109,KPPL,26.6,29,26.6,29,3032521
20240109,KTL,23.7,23.7,23.7,23.7,1
20240109,LANKABAFIN,26,26,26,26,163
20240109,LEGACYFOOT,74.7,75.4,74.3,74.4,33222
20240109,LHBL,70.3,70.5,70.2,70.3,257498
20240109,LIBRAINFU,870,898,850,869.9,5992
20240109,LINDEBD,1397.7,1397.7,1397.7,1397.7,1355
20240109,LOVELLO,37.9,37.9,37.9,37.9,51
20240109,LRBDL,35.1,35.1,35.1,35.1,50
20240109,MAKSONSPIN,22.3,22.3,22.3,22.3,9500
20240109,MALEKSPIN,27.1,27.1,27.1,27.1,1000
20240109,MARICO,2496,2511,2496,2506.3,3491
20240109,MEGCONMILK,28.6,28.6,28.6,28.6,10
20240109,MEGHNACEM,76.2,76.2,74.1,75.5,4414
20240109,MEGHNAINS,38,38.1,37.5,37.5,90893
20240109,MEGHNALIFE,81.4,86.7,81.4,85.2,2236418
