Date,Scrip,Open,High,Low,Close,Volume
20240108,EASTLAND,25.4,25.5,25.2,25.4,244646
20240108,EASTRNLUB,1561,1566.9,1552.2,1564.8,1175
20240108,EBL,29.4,30.3,29.4,29.4,1576129
20240108,EBLNRBMF,6.5,6.5,6.5,6.5,605
20240108,ECABLES,181.3,181.3,181.3,181.3,5
20240108,EGEN,45.2,45.2,45.2,45.2,1
20240108,EHL,85.3,90.1,85.3,88.9,1086312
20240108,EIL,37,37.5,36.1,36.4,984139
20240108,EMERALDOIL,74.8,76.5,73,74,975916
20240108,ENVOYTEX,43.9,43.9,43.9,43.9,1
20240108,ETL,11.7,12.2,11.6,11.8,2422677
20240108,EXIM1STMF,5.8,5.8,5.8,5.8,1
20240108,EXIMBANK,10.4,10.4,10.4,10.4,66911
20240108,FARCHEM,28.2,28.2,28.2,28.2,55
20240108,FASFIN,5.4,5.8,5.4,5.8,3826704
20240108,FBFIF,5,5.1,5,5.1,809170
20240108,FEDERALINS,25.3,25.6,25.3,25.5,285163
20240108,FEKDIL,17.2,17.2,17.2,17.2,2564
20240108,FINEFOODS,130,137.4,130,131.7,100006
20240108,FIRSTFIN,5.5,5.7,5.5,5.5,239494
20240108,FIRSTSBANK,8.9,8.9,8.9,8.9,21954
20240108,FUWANGCER,18.3,18.8,18.3,18.7,1247947
20240108,FUWANGFOOD,27.4,29.5,27.3,29.1,4715935
20240108,GBBPOWER,15.1,15.1,15.1,15.1,14
20240108,GEMINISEA,332,332.9,319.7,320.7,66665
20240108,GENEXIL,66.3,67.9,66,67.4,412187
20240108,GENNEXT,6.1,6.1,6,6.1,1359467
20240108,GHAIL,17.5,17.5,17.5,17.5,1174
20240108,GIB,8.6,8.6,8.6,8.6,12057
20240108,GLDNJMF,14,14.9,12.5,14.3,5213010
20240108,GLOBALINS,33.7,34.6,33.5,33.8,246155
20240108,GP,286.6,286.6,286.6,286.6,703
20240108,GQBALLPEN,127.1,129.9,126,126.5,72052
20240108,GRAMEENS2,15.2,15.2,15.2,15.2,1100
20240108,GREENDELT,67.4,67.4,66,67,33979
20240108,HAKKANIPUL,59.5,60.1,59,59.1,43652
20240108,HEIDELBCEM,230.9,236.9,230.9,235.8,7667
20240108,HFL,17.5,17.5,17.5,17.5,10700
20240108,HWAWELLTEX,49,49.5,49,49.1,6507
20240108,IBNSINA,286.6,286.6,286.6,286.6,2
20240108,IBP,17.5,17.6,17,17.2,1356397
20240108,ICB,85.5,85.5,85.5,85.5,676
20240108,ICB3RDNRB,6.5,6.5,6.5,6.5,54006
20240108,ICBAGRANI1,9.2,9.2,9.2,9.2,48100
20240108,ICBAMCL2ND,8.7,8.8,8.7,8.7,258837
20240108,ICBEPMF1S1,7.5,7.5,7.1,7.3,570654
20240108,ICBSONALI1,8,8.3,7.9,8.1,975060
20240108,ICICL,31.9,32.5,31.7,32.1,322066
20240108,IDLC,46.5,46.5,46.5,46.5,105
20240108,IFIC,11.2,11.2,11.2,11.2,100948
20240108,IFIC1STMF,5.1,5.1,5.1,5.1,700
20240108,IFILISLMF1,7.7,7.9,6.8,7.5,3869306
20240108,ILFSL,5.6,6.1,5.6,5.9,3064987
20240108,INDEXAGRO,103.6,103.6,103.6,103.6,18
20240108,INTECH,25,25,24.4,24.4,43745
20240108,INTRACO,40.6,42.9,40.6,42.7,4020257
20240108,ISLAMIBANK,32.6,32.6,32.6,32.6,5
20240108,ISLAMICFIN,19.7,19.7,19.7,19.7,502
20240108,ISLAMIINS,47.1,48.1,46.6,47.7,113538
20240108,ISNLTD,52.9,52.9,50.5,51.4,59497
20240108,ITC,36.7,37.4,36.7,37.3,902888
20240108,JAMUNABANK,20.9,21.3,20.9,21.2,2051925
20240108,JAMUNAOIL,168,169,167.8,168,16803
20240108,JANATAINS,34.4,34.7,34,34.1,206034
20240108,JHRML,70.3,71.5,70.3,71.2,252657
20240108,JMISMDL,255.5,255.5,255.5,255.5,373
20240108,JUTESPINN,314,321.5,314,315.4,2684
20240108,KARNAPHULI,37.3,38.1,37.2,37.5,376131
20240108,KAY&QUE,234,253.5,234,250.5,40596
20240108,KBPPWBIL,113,120,113,119.6,788631
20240108,KDSALTD,77,77,77,77,300
20240108,KEYACOSMET,6.4,6.4,6.4,6.4,96333
20240108,KOHINOOR,440,441.6,431.3,433.1,24265
20240108,KPCL,26.6,26.6,26.6,26.6,213
20240108,KPPL,26.8,27.5,26.2,26.4,2722111
20240108,LANKABAFIN,26,26,26,26,200
20240108,LEGACYFOOT,72.8,75.8,72.8,75,82292
20240108,LHBL,69.3,70.6,69.3,70.3,1157419
20240108,LIBRAINFU,895,904.9,865,869.9,9832
20240108,LINDEBD,1397.7,1397.7,1397.7,1397.7,88
20240108,LOVELLO,37.9,37.9,37.9,37.9,100
20240108,LRBDL,35.1,35.1,35.1,35.1,101
20240108,LRGLOBMF1,6.4,6.4,6.4,6.4,157
20240108,MAKSONSPIN,22.3,22.3,22.3,22.3,5000
20240108,MALEKSPIN,27.1,27.1,27.1,27.1,273
20240108,MARICO,2490,2505,2480,2494.4,6343
20240108,MBL1STMF,6.6,6.6,6.6,6.6,26510
20240108,MEGCONMILK,28.6,28.6,28.6,28.6,1
20240108,MEGHNACEM,76,78.1,75,76.2,74649
20240108,MEGHNAINS,38,38.7,37.6,37.9,184162
20240108,MEGHNALIFE,79.8,81.8,78.8,81.4,777640
20240108,MEGHNAPET,37,37,34.6,35.2,19540
20240108,MERCANBANK,13.3,13.3,13.3,13.3,223998
20240108,MERCINS,34.8,34.8,34.1,34.3,10903
20240108,METROSPIN,25.3,25.3,25.3,25.3,431
20240108,MIDASFIN,11.3,12.3,11.3,12.3,1346631
20240108,MIDLANDBNK,14.1,15.5,14.1,15.5,6959040
20240108,MIRACLEIND,37.4,38.5,36.6,38.2,263301
20240108,MIRAKHTER,50.8,50.8,50.8,50.8,210
20240108,MJLBD,86.7,86.7,86.7,86.7,545
20240108,MLDYEING,24.8,24.8,24.8,24.8,7
20240108,MONNOAGML,536.2,548,536.2,544.4,11985
20240108,MONNOCERA,100.2,102.5,98.9,102.2,156641
20240108,MONNOFABR,24.1,24.1,24.1,24.1,5
20240108,MONOSPOOL,246,249.7,243.7,245.4,59769
20240108,MPETROLEUM,198.6,198.6,198.6,198.6,1225
20240108,MTB,15.5,15.7,15.5,15.5,692235
20240108,NAVANACNG,24,25,24,24.9,60624
20240108,NAVANAPHAR,83,87.5,83,87.1,353978
20240108,NCCBANK,13.1,13.1,13.1,13.1,409639
20240108,NCCBLMF1,7.6,7.8,7.2,7.5,597770
20240108,NFML,15.2,15.7,15.1,15.5,360604
20240108,NHFIL,41.8,41.8,41.8,41.8,1201
20240108,NITOLINS,38.5,38.5,37.9,38.1,11302
20240108,NORTHERN,194.1,194.1,194.1,194.1,85
20240108,NORTHRNINS,43.6,44.9,43.6,44.1,8906
20240108,NPOLYMER,51,51,51,51,1
20240108,NRBCBANK,16.8,16.8,16.8,16.8,150
20240108,NTC,433.1,434.3,433.1,434.2,950
20240108,NTLTUBES,79.5,79.5,79.5,79.5,217
20240108,OAL,15.8,16.4,15.4,15.6,5740086
20240108,OIMEX,20.6,20.7,20.2,20.3,222025
20240108,OLYMPIC,152,157.7,152,155.5,105064
20240108,ONEBANKPLC,9.5,9.5,9.5,9.5,10918
20240108,ORIONINFU,369.4,374.2,353,355.5,259917
20240108,ORIONPHARM,79.6,79.6,79.6,79.6,2827
20240108,PADMAOIL,209.2,209.2,209.2,209.2,12
20240108,PAPERPROC,183.7,184.6,181.9,184,38102
20240108,PARAMOUNT,59.9,59.9,57.5,58.2,155369
20240108,PDL,13,13.2,12.8,13,4013505
20240108,PENINSULA,27.4,27.4,27.4,27.4,5
20240108,PEOPLESINS,37,37,36.2,36.4,130153
20240108,PF1STMF,9.9,9.9,9.9,9.9,3309
20240108,PHENIXINS,37.8,38.3,37.5,37.6,28748
20240108,PHOENIXFIN,16.3,16.3,16.3,16.3,205
20240108,PHPMF1,5.2,5.2,5.2,5.2,1060
20240108,PIONEERINS,68.4,68.6,68.1,68.1,85402
20240108,POPULAR1MF,5.1,5.1,5.1,5.1,45
20240108,POPULARLIF,66.2,67.2,66,67,73715
20240108,POWERGRID,52.4,52.4,52.4,52.4,49
20240108,PRAGATIINS,60.9,61.7,59.7,60.1,70923
20240108,PRAGATILIF,102.5,102.5,98.5,100.5,36656
20240108,PREMIERBAN,13.2,14.1,13.1,13.7,4991828
20240108,PREMIERCEM,51.2,53.1,51.2,52.3,80488
20240108,PREMIERLEA,6.8,7,6.8,6.8,666213
20240108,PRIME1ICBA,8.1,8.5,7.7,8.2,3225170
20240108,PRIMEBANK,21.4,22,21.2,21.6,126087
20240108,PRIMEFIN,11.5,11.5,11.5,11.5,1695
20240108,PRIMELIFE,52.7,52.7,52.7,52.7,701
20240108,PRIMETEX,29.2,29.2,29.2,29.2,5
20240108,PROGRESLIF,77.3,77.3,77.3,77.3,217
20240108,PROVATIINS,58.9,58.9,58.9,58.9,16675
20240108,PTL,77,77,77,77,1
20240108,PUBALIBANK,26.3,28.9,26.3,27.7,132757
20240108,PURABIGEN,26.8,27.4,26.5,26.6,155245
20240108,QUEENSOUTH,23.3,23.3,23.3,23.3,1000
20240108,RAHIMAFOOD,237.7,237.7,237.7,237.7,339
20240108,RAHIMTEXT,139.8,141.4,139.8,139.8,118
20240108,RAKCERAMIC,42.9,42.9,42.9,42.9,10
20240108,RANFOUNDRY,153.9,153.9,153.9,153.9,2771
20240108,RDFOOD,36.2,36.6,36.2,36.3,291786
20240108,RECKITTBEN,4762,4799.9,4760.7,4770,27
20240108,REGENTTEX,9.8,9.8,9.8,9.8,1
20240108,RELIANCE1,11.9,12.5,11.7,12.3,3278166
20240108,RELIANCINS,70.3,71.6,69.6,70.1,100539
20240108,RENATA,1217.9,1217.9,1217.9,1217.9,49
20240108,RENWICKJA,750.1,750.1,750.1,750.1,27
20240108,REPUBLIC,44.6,44.6,42.9,43.4,438093
20240108,RINGSHINE,9.8,9.8,9.8,9.8,5
20240108,RNSPIN,20.9,20.9,20.9,20.9,220
20240108,ROBI,30,30,30,30,771
20240108,RSRMSTEEL,20.6,20.6,19.8,19.8,107376
20240108,RUPALIBANK,32,35,31.6,35,3467547
20240108,RUPALIINS,32,32.5,31.3,32.3,743363
20240108,RUPALILIFE,115.3,119.2,115.3,118.3,280613
20240108,SAIFPOWER,29.7,29.7,29.7,29.7,20
20240108,SAIHAMCOT,16.4,16.4,16.4,16.4,2
20240108,SAIHAMTEX,17.6,17.6,17.6,17.6,9
20240108,SAMATALETH,60.8,61.2,59.5,60.1,28898
20240108,SAMORITA,82.3,83.3,80.2,80.5,347620
20240108,SANDHANINS,26.9,27,26.9,26.9,347859
20240108,SAPORTL,27.2,27.2,27.2,27.2,10324
20240108,SBACBANK,10.5,10.5,10.5,10.5,36277
20240108,SEAPEARL,104,106,102.7,103.5,1372316
20240108,SEMLFBSLGF,8.4,8.4,8.4,8.4,774
20240108,SEMLIBBLSF,8.9,8.9,8.5,8.5,421202
20240108,SEMLLECMF,9.1,9.1,9.1,9.1,3101
20240108,SHAHJABANK,18.4,18.6,18.4,18.5,18938
20240108,SHEPHERD,24,24,24,24,2
20240108,SHURWID,14.4,14.4,14.1,14.2,30514
20240108,SHYAMPSUG,213.6,213.6,193,194.9,22384
20240108,SIBL,11.7,11.7,11.7,11.7,1101
20240108,SILCOPHL,23.4,23.4,23.4,23.4,570
20240108,SILVAPHL,21.6,21.6,21.6,21.6,20
20240108,SIMTEX,18.4,19.2,18.2,19,110057
20240108,SINGERBD,151.9,151.9,151.9,151.9,663
20240108,SINOBANGLA,59.8,61.5,58,60.3,462234
20240108,SKICL,54.4,55.8,54.4,55.3,443246
20240108,SKTRIMS,31.4,31.4,30.5,30.6,465969
20240108,SONALIANSH,598.5,605,582.1,588.4,21094
20240108,SONALILIFE,77,78.8,76.9,78.1,182165
20240108,SONARBAINS,44.8,45.3,44.8,44.8,30238
20240108,SONARGAON,33.1,33.1,33.1,33.1,995
20240108,SOUTHEASTB,13.3,13.3,13.3,13.3,90732
20240108,SPCERAMICS,43,43,43,43,45
20240108,SQURPHARMA,209.8,210.3,209.8,210.1,66169
20240108,SSSTEEL,16.6,16.6,16.6,16.6,85
20240108,STANCERAM,146.2,155,133.4,134.7,231188
20240108,STANDARINS,60,60,57.3,57.7,1725870
20240108,STANDBANKL,8.6,8.6,8.6,8.6,6855
20240108,STYLECRAFT,80.9,81.8,80.8,80.8,16097
20240108,SUMITPOWER,34,34,34,34,54
20240108,SUNLIFEINS,52.9,52.9,52.9,52.9,2267
20240108,TAKAFULINS,42.2,42.6,42.1,42.1,17856
20240108,TALLUSPIN,9.9,9.9,9.9,9.9,50
20240108,TAMIJTEX,178.3,178.3,178.3,178.3,1
20240108,TILIL,55.1,55.6,54.2,55.2,230236
20240108,TOSRIFA,21.2,21.7,20.7,21.4,515879
20240108,TRUSTB1MF,5.6,5.6,5.6,5.6,4900
20240108,TRUSTBANK,31.7,31.7,31.7,31.7,2628
20240108,UCB,12.4,12.4,12.4,12.4,1712038
20240108,UNILEVERCL,2017,2023,2014,2015.2,146
20240108,UNIONBANK,8.9,8.9,8.9,8.9,14370
20240108,UNIONCAP,9.2,10.1,9.2,10.1,2945574
20240108,UNIONINS,61.2,62.6,61.1,61.6,868647
20240108,UNIQUEHRL,56,57.7,55.5,57.4,405131
20240108,UNITEDFIN,15.8,15.8,15.8,15.8,400
20240108,UNITEDINS,45.9,46.2,45.4,45.9,108377
20240108,USMANIAGL,52.5,52.5,51,51.1,9952
20240108,UTTARABANK,22.3,23.8,22.3,23.2,3237250
20240108,UTTARAFIN,33.8,33.8,33.8,33.8,300
20240108,VAMLBDMF1,7.3,7.4,7.3,7.3,69715
20240108,VAMLRBBF,7.4,7.7,7.4,7.5,144282
20240108,VFSTDL,22.2,22.2,22.2,22.2,2
20240108,WMSHIPYARD,12.7,13.1,12.6,12.8,2887938
20240108,YPL,29.2,29.5,27.8,28.2,1845605
20240108,ZAHEENSPIN,9.9,9.9,9.9,9.9,113245
20240108,ZAHINTEX,9,9,9,9,637
20240108,ZEALBANGLA,145,147,141,141.4,3939
